episode_id,channel,ground_truth,decoded_intent,duration_min,is_training,correct,repair_outcome,recovered,abstained,forced_commit_error
580,base,11,0,0.3719490913184226,,0,,,,
581,base,11,11,0.4122923310957618,,1,,,,
582,base,11,11,0.44178183558455486,,1,,,,
583,base,11,2,0.3985724703961984,,0,,,,
584,base,11,11,0.384112642572981,,1,,,,
585,base,11,11,0.47475532951899363,,1,,,,
586,base,11,11,0.4120784065909396,,1,,,,
587,base,11,0,0.2792032698952689,,0,,,,
588,base,11,11,0.3248411262071871,,1,,,,
589,base,11,11,0.3628839068928453,,1,,,,
590,base,11,10,0.44641502675118866,,0,,,,
591,base,11,7,0.5180688618679833,,0,,,,
592,base,11,11,0.4945057379424201,,1,,,,
593,base,11,11,0.4056339168322959,,1,,,,
594,base,11,11,0.498279607001708,,1,,,,
595,base,11,11,0.3676565686087832,,1,,,,
596,base,11,11,0.4570617857394178,,1,,,,
597,base,11,11,0.390174054549891,,1,,,,
598,base,11,11,0.49866984787243307,,1,,,,
599,base,11,11,0.5950146364902859,,1,,,,
600,compositional,combo_1_0,,,1,1,,,,
601,compositional,combo_1_1,,,1,1,,,,
602,compositional,combo_1_2,,,1,1,,,,
603,compositional,combo_1_3,,,1,1,,,,
604,compositional,combo_1_4,,,1,1,,,,
605,compositional,combo_1_5,,,1,1,,,,
606,compositional,combo_1_6,,,1,1,,,,
607,compositional,combo_1_7,,,1,1,,,,
608,compositional,combo_1_8,,,1,0,,,,
609,compositional,combo_1_9,,,1,1,,,,
610,compositional,combo_1_10,,,1,0,,,,
611,compositional,combo_1_11,,,1,1,,,,
612,compositional,combo_1_12,,,1,1,,,,
613,compositional,combo_1_13,,,1,1,,,,
614,compositional,combo_1_14,,,1,1,,,,
615,compositional,combo_1_15,,,1,1,,,,
616,compositional,combo_0_0,,,0,1,,,,
617,compositional,combo_0_1,,,0,1,,,,
618,compositional,combo_0_2,,,0,0,,,,
619,compositional,combo_0_3,,,0,1,,,,
620,repair,intent_known,,,,,escalate,0,,
621,repair,intent_known,,,,,modify,0,,
622,repair,intent_known,,,,,repeat,0,,
623,repair,intent_known,,,,,abandon,1,,
624,repair,intent_known,,,,,repeat,0,,
625,repair,intent_known,,,,,repeat,0,,
626,repair,intent_known,,,,,modify,0,,
627,repair,intent_known,,,,,repeat,0,,
628,repair,intent_known,,,,,repeat,0,,
629,repair,intent_known,,,,,repeat,0,,
630,repair,intent_known,,,,,repeat,0,,
631,repair,intent_known,,,,,abandon,1,,
632,repair,intent_known,,,,,modify,1,,
633,repair,intent_known,,,,,repeat,1,,
634,repair,intent_known,,,,,modify,0,,
635,repair,intent_known,,,,,modify,0,,
636,repair,intent_known,,,,,modify,0,,
637,repair,intent_known,,,,,repeat,0,,
638,repair,intent_known,,,,,repeat,0,,
639,repair,intent_known,,,,,escalate,1,,
640,repair,intent_known,,,,,repeat,1,,
641,repair,intent_known,,,,,modify,1,,
642,repair,intent_known,,,,,repeat,0,,
643,repair,intent_known,,,,,abandon,1,,
644,repair,intent_known,,,,,repeat,1,,
645,repair,intent_known,,,,,repeat,1,,
646,repair,intent_known,,,,,repeat,1,,
647,repair,intent_known,,,,,repeat,0,,
648,repair,intent_known,,,,,modify,0,,
649,repair,intent_known,,,,,modify,0,,
650,repair,intent_known,,,,,modify,1,,
651,repair,intent_known,,,,,escalate,0,,
652,repair,intent_known,,,,,escalate,1,,
653,repair,intent_known,,,,,modify,1,,
654,repair,intent_known,,,,,repeat,0,,
655,repair,intent_known,,,,,abandon,0,,
656,repair,intent_known,,,,,repeat,0,,
657,repair,intent_known,,,,,abandon,0,,
658,repair,intent_known,,,,,abandon,0,,
659,repair,intent_known,,,,,modify,0,,
660,repair,intent_known,,,,,repeat,0,,
661,repair,intent_known,,,,,modify,1,,
662,repair,intent_known,,,,,repeat,0,,
663,repair,intent_known,,,,,modify,0,,
664,repair,intent_known,,,,,repeat,0,,
665,repair,intent_known,,,,,modify,0,,
666,repair,intent_known,,,,,repeat,1,,
667,repair,intent_known,,,,,modify,0,,
668,repair,intent_known,,,,,repeat,1,,
669,repair,intent_known,,,,,repeat,1,,
670,repair,intent_known,,,,,repeat,0,,
671,repair,intent_known,,,,,repeat,0,,
672,repair,intent_known,,,,,abandon,0,,
673,repair,intent_known,,,,,modify,0,,
674,repair,intent_known,,,,,repeat,1,,
675,repair,intent_known,,,,,modify,0,,
676,repair,intent_known,,,,,repeat,0,,
677,repair,intent_known,,,,,modify,1,,
678,repair,intent_known,,,,,abandon,0,,
679,repair,intent_known,,,,,escalate,0,,
680,repair,intent_known,,,,,repeat,0,,
681,repair,intent_known,,,,,escalate,0,,
682,repair,intent_known,,,,,modify,0,,
683,repair,intent_known,,,,,abandon,0,,
684,repair,intent_known,,,,,modify,1,,
685,repair,intent_known,,,,,repeat,0,,
686,repair,intent_known,,,,,abandon,0,,
687,repair,intent_known,,,,,abandon,0,,
688,repair,intent_known,,,,,repeat,1,,
689,repair,intent_known,,,,,escalate,1,,
690,repair,intent_known,,,,,escalate,1,,
691,repair,intent_known,,,,,repeat,0,,
692,repair,intent_known,,,,,repeat,1,,
693,repair,intent_known,,,,,modify,1,,
694,repair,intent_known,,,,,modify,1,,
695,repair,intent_known,,,,,modify,0,,
696,repair,intent_known,,,,,modify,1,,
697,repair,intent_known,,,,,repeat,1,,
698,repair,intent_known,,,,,modify,1,,
699,repair,intent_known,,,,,escalate,1,,
700,repair,intent_known,,,,,modify,1,,
701,repair,intent_known,,,,,repeat,1,,
702,repair,intent_known,,,,,repeat,0,,
703,repair,intent_known,,,,,repeat,1,,
704,repair,intent_known,,,,,escalate,0,,
705,repair,intent_known,,,,,repeat,0,,
706,repair,intent_known,,,,,modify,0,,
707,repair,intent_known,,,,,repeat,0,,
708,repair,intent_known,,,,,repeat,1,,
709,repair,intent_known,,,,,repeat,0,,
710,repair,intent_known,,,,,repeat,0,,
711,repair,intent_known,,,,,abandon,0,,
712,repair,intent_known,,,,,modify,1,,
713,repair,intent_known,,,,,repeat,1,,
714,repair,intent_known,,,,,abandon,1,,
715,repair,intent_known,,,,,repeat,0,,
716,repair,intent_known,,,,,abandon,0,,
717,repair,intent_known,,,,,repeat,0,,
718,repair,intent_known,,,,,abandon,0,,
719,repair,intent_known,,,,,repeat,1,,
720,repair,intent_known,,,,,repeat,0,,
721,repair,intent_known,,,,,abandon,0,,
722,repair,intent_known,,,,,repeat,0,,
723,repair,intent_known,,,,,modify,0,,
724,repair,intent_known,,,,,modify,0,,
725,repair,intent_known,,,,,escalate,0,,
726,repair,intent_known,,,,,abandon,0,,
727,repair,intent_known,,,,,repeat,0,,
728,repair,intent_known,,,,,repeat,0,,
729,repair,intent_known,,,,,modify,0,,
730,repair,intent_known,,,,,repeat,0,,
731,repair,intent_known,,,,,repeat,0,,
732,repair,intent_known,,,,,modify,0,,
733,repair,intent_known,,,,,modify,1,,
734,repair,intent_known,,,,,escalate,1,,
735,repair,intent_known,,,,,modify,0,,
736,repair,intent_known,,,,,modify,0,,
737,repair,intent_known,,,,,abandon,1,,
738,repair,intent_known,,,,,repeat,0,,
739,repair,intent_known,,,,,repeat,0,,
740,uncertainty,forced_choice,,,,,,,0,1
741,uncertainty,forced_choice,,,,,,,0,0
742,uncertainty,forced_choice,,,,,,,0,0
743,uncertainty,forced_choice,,,,,,,0,0
744,uncertainty,forced_choice,,,,,,,0,1
745,uncertainty,forced_choice,,,,,,,0,0
746,uncertainty,forced_choice,,,,,,,0,1
747,uncertainty,forced_choice,,,,,,,0,0
748,uncertainty,forced_choice,,,,,,,0,0
749,uncertainty,forced_choice,,,,,,,0,0
750,uncertainty,forced_choice,,,,,,,0,0
751,uncertainty,forced_choice,,,,,,,0,1
752,uncertainty,forced_choice,,,,,,,0,0
753,uncertainty,forced_choice,,,,,,,1,1
754,uncertainty,forced_choice,,,,,,,0,0
755,uncertainty,forced_choice,,,,,,,1,1
756,uncertainty,forced_choice,,,,,,,0,0
757,uncertainty,forced_choice,,,,,,,1,1
758,uncertainty,forced_choice,,,,,,,0,0
759,uncertainty,forced_choice,,,,,,,0,0
760,uncertainty,forced_choice,,,,,,,1,0
761,uncertainty,forced_choice,,,,,,,0,0
762,uncertainty,forced_choice,,,,,,,0,0
763,uncertainty,forced_choice,,,,,,,0,0
764,uncertainty,forced_choice,,,,,,,0,0
765,uncertainty,forced_choice,,,,,,,0,0
766,uncertainty,forced_choice,,,,,,,0,0
767,uncertainty,forced_choice,,,,,,,0,0
768,uncertainty,forced_choice,,,,,,,0,0
769,uncertainty,forced_choice,,,,,,,1,0
770,uncertainty,forced_choice,,,,,,,1,1
771,uncertainty,forced_choice,,,,,,,0,1
772,uncertainty,forced_choice,,,,,,,0,0
773,uncertainty,forced_choice,,,,,,,1,1
774,uncertainty,forced_choice,,,,,,,1,0
775,uncertainty,forced_choice,,,,,,,0,1
776,uncertainty,forced_choice,,,,,,,0,0
777,uncertainty,forced_choice,,,,,,,0,0
778,uncertainty,forced_choice,,,,,,,0,0
779,uncertainty,forced_choice,,,,,,,0,0
780,uncertainty,forced_choice,,,,,,,0,0
781,uncertainty,forced_choice,,,,,,,0,0
782,uncertainty,forced_choice,,,,,,,0,0
783,uncertainty,forced_choice,,,,,,,0,1
784,uncertainty,forced_choice,,,,,,,0,0
785,uncertainty,forced_choice,,,,,,,1,1
786,uncertainty,forced_choice,,,,,,,0,0
787,uncertainty,forced_choice,,,,,,,0,0
788,uncertainty,forced_choice,,,,,,,1,0
789,uncertainty,forced_choice,,,,,,,1,1
790,uncertainty,forced_choice,,,,,,,0,0
791,uncertainty,forced_choice,,,,,,,1,1
792,uncertainty,forced_choice,,,,,,,1,1
793,uncertainty,forced_choice,,,,,,,0,0
794,uncertainty,forced_choice,,,,,,,0,0
795,uncertainty,forced_choice,,,,,,,0,0
796,uncertainty,forced_choice,,,,,,,0,0
797,uncertainty,forced_choice,,,,,,,0,0
798,uncertainty,forced_choice,,,,,,,0,1
799,uncertainty,forced_choice,,,,,,,0,0
800,uncertainty,forced_choice,,,,,,,0,0
801,uncertainty,forced_choice,,,,,,,0,0
802,uncertainty,forced_choice,,,,,,,0,1
803,uncertainty,forced_choice,,,,,,,0,0
804,uncertainty,forced_choice,,,,,,,0,0
805,uncertainty,forced_choice,,,,,,,0,0
806,uncertainty,forced_choice,,,,,,,0,0
807,uncertainty,forced_choice,,,,,,,0,0
808,uncertainty,forced_choice,,,,,,,0,0
809,uncertainty,forced_choice,,,,,,,0,0
810,uncertainty,forced_choice,,,,,,,0,0
811,uncertainty,forced_choice,,,,,,,0,0
812,uncertainty,forced_choice,,,,,,,0,1
813,uncertainty,forced_choice,,,,,,,0,0
814,uncertainty,forced_choice,,,,,,,0,0
815,uncertainty,forced_choice,,,,,,,0,0
816,uncertainty,forced_choice,,,,,,,0,0
817,uncertainty,forced_choice,,,,,,,0,0
818,uncertainty,forced_choice,,,,,,,0,0
819,uncertainty,forced_choice,,,,,,,0,0
820,uncertainty,forced_choice,,,,,,,0,0
821,uncertainty,forced_choice,,,,,,,0,0
822,uncertainty,forced_choice,,,,,,,0,0
823,uncertainty,forced_choice,,,,,,,0,0
824,uncertainty,forced_choice,,,,,,,0,1
825,uncertainty,forced_choice,,,,,,,1,1
826,uncertainty,forced_choice,,,,,,,0,0
827,uncertainty,forced_choice,,,,,,,0,0
828,uncertainty,forced_choice,,,,,,,0,0
829,uncertainty,forced_choice,,,,,,,0,0
830,uncertainty,forced_choice,,,,,,,0,1
831,uncertainty,forced_choice,,,,,,,0,1
832,uncertainty,forced_choice,,,,,,,0,0
833,uncertainty,forced_choice,,,,,,,0,0
834,uncertainty,forced_choice,,,,,,,0,0
835,uncertainty,forced_choice,,,,,,,1,0
836,uncertainty,forced_choice,,,,,,,0,0
837,uncertainty,forced_choice,,,,,,,0,0
838,uncertainty,forced_choice,,,,,,,0,0
839,uncertainty,forced_choice,,,,,,,0,0
840,uncertainty,forced_choice,,,,,,,0,0
841,uncertainty,forced_choice,,,,,,,0,0
842,uncertainty,forced_choice,,,,,,,0,1
843,uncertainty,forced_choice,,,,,,,0,0
844,uncertainty,forced_choice,,,,,,,0,0
845,uncertainty,forced_choice,,,,,,,0,0
846,uncertainty,forced_choice,,,,,,,0,0
847,uncertainty,forced_choice,,,,,,,0,0
848,uncertainty,forced_choice,,,,,,,0,0
849,uncertainty,forced_choice,,,,,,,0,0
850,uncertainty,forced_choice,,,,,,,1,1
851,uncertainty,forced_choice,,,,,,,0,1
852,uncertainty,forced_choice,,,,,,,0,0
853,uncertainty,forced_choice,,,,,,,0,0
854,uncertainty,forced_choice,,,,,,,0,0
855,uncertainty,forced_choice,,,,,,,0,0
856,uncertainty,forced_choice,,,,,,,0,0
857,uncertainty,forced_choice,,,,,,,0,0
858,uncertainty,forced_choice,,,,,,,0,0
859,uncertainty,forced_choice,,,,,,,0,0
860,uncertainty,forced_choice,,,,,,,0,0
861,uncertainty,forced_choice,,,,,,,0,0
862,uncertainty,forced_choice,,,,,,,0,0
863,uncertainty,forced_choice,,,,,,,0,0
864,uncertainty,forced_choice,,,,,,,0,0
865,uncertainty,forced_choice,,,,,,,0,0
866,uncertainty,forced_choice,,,,,,,0,0
867,uncertainty,forced_choice,,,,,,,0,0
868,uncertainty,forced_choice,,,,,,,0,0
869,uncertainty,forced_choice,,,,,,,0,0
870,uncertainty,forced_choice,,,,,,,0,0
871,uncertainty,forced_choice,,,,,,,0,0
872,uncertainty,forced_choice,,,,,,,0,0
873,uncertainty,forced_choice,,,,,,,0,0
874,uncertainty,forced_choice,,,,,,,0,0
875,uncertainty,forced_choice,,,,,,,0,0
876,uncertainty,forced_choice,,,,,,,0,0
877,uncertainty,forced_choice,,,,,,,0,0
878,uncertainty,forced_choice,,,,,,,1,1
879,uncertainty,forced_choice,,,,,,,0,0
880,uncertainty,forced_choice,,,,,,,0,0
881,uncertainty,forced_choice,,,,,,,0,0
882,uncertainty,forced_choice,,,,,,,0,0
883,uncertainty,forced_choice,,,,,,,0,1
884,uncertainty,forced_choice,,,,,,,0,0
885,uncertainty,forced_choice,,,,,,,0,0
886,uncertainty,forced_choice,,,,,,,0,0
887,uncertainty,forced_choice,,,,,,,0,0
888,uncertainty,forced_choice,,,,,,,0,0
889,uncertainty,forced_choice,,,,,,,0,0
890,uncertainty,forced_choice,,,,,,,0,0
891,uncertainty,forced_choice,,,,,,,0,0
892,uncertainty,forced_choice,,,,,,,0,0
893,uncertainty,forced_choice,,,,,,,0,0
894,uncertainty,forced_choice,,,,,,,1,1
895,uncertainty,forced_choice,,,,,,,0,0
896,uncertainty,forced_choice,,,,,,,1,1
897,uncertainty,forced_choice,,,,,,,0,0
898,uncertainty,forced_choice,,,,,,,0,0
899,uncertainty,forced_choice,,,,,,,0,0
900,uncertainty,forced_choice,,,,,,,0,0
901,uncertainty,forced_choice,,,,,,,0,1
902,uncertainty,forced_choice,,,,,,,0,0
903,uncertainty,forced_choice,,,,,,,0,0
904,uncertainty,forced_choice,,,,,,,0,0
905,uncertainty,forced_choice,,,,,,,0,1
906,uncertainty,forced_choice,,,,,,,0,0
907,uncertainty,forced_choice,,,,,,,0,0
908,uncertainty,forced_choice,,,,,,,1,1
909,uncertainty,forced_choice,,,,,,,0,0
910,uncertainty,forced_choice,,,,,,,0,0
911,uncertainty,forced_choice,,,,,,,0,0
912,uncertainty,forced_choice,,,,,,,0,0
913,uncertainty,forced_choice,,,,,,,0,0
914,uncertainty,forced_choice,,,,,,,1,0
915,uncertainty,forced_choice,,,,,,,0,0
916,uncertainty,forced_choice,,,,,,,1,1
917,uncertainty,forced_choice,,,,,,,0,0
918,uncertainty,forced_choice,,,,,,,0,1
919,uncertainty,forced_choice,,,,,,,0,0
920,uncertainty,forced_choice,,,,,,,0,0
921,uncertainty,forced_choice,,,,,,,0,0
922,uncertainty,forced_choice,,,,,,,1,1
923,uncertainty,forced_choice,,,,,,,0,0
924,uncertainty,forced_choice,,,,,,,0,0
925,uncertainty,forced_choice,,,,,,,0,0
926,uncertainty,forced_choice,,,,,,,0,0
927,uncertainty,forced_choice,,,,,,,0,1
928,uncertainty,forced_choice,,,,,,,0,0
929,uncertainty,forced_choice,,,,,,,0,0
930,uncertainty,forced_choice,,,,,,,0,0
931,uncertainty,forced_choice,,,,,,,0,0
932,uncertainty,forced_choice,,,,,,,1,0
933,uncertainty,forced_choice,,,,,,,0,0
934,uncertainty,forced_choice,,,,,,,0,1
935,uncertainty,forced_choice,,,,,,,1,1
936,uncertainty,forced_choice,,,,,,,0,0
937,uncertainty,forced_choice,,,,,,,0,0
938,uncertainty,forced_choice,,,,,,,0,1
939,uncertainty,forced_choice,,,,,,,0,0
